폰모델 제목,가격,등록시간,내용
갤럭시 J6 32GB 박스훼손 단순개봉상품 (미개통),80000,2022-07-08,"문의: 010-8614-2346
모든 기능 정상작동하며, 3사 통신사 및 알뜰유심 모두 사용 가능합니다.
LTE요금제 사용중이라면 그대로 쓸 수 있습니다.

★제품정보★
-기기명 : 삼성전자 갤럭시 Galaxy J6
(SM-J600N)
-제품상태 : 단순개봉 박스훼손 (기본 충전기, 이어폰 동봉)
( 개통이력 없으며 , 박스만 훼손된 단순개봉 기기입니다)
-색상 : 블랙, 퍼플 , 골드
-용량 : 32GB
-출시일 : 2018년 7월
-통신사 : U+
-화면 5.6인치
-카메라 전면 800만 후면 1300만 / 지문인식, 얼굴인식
-2 GB RAM, 32 GB 규격 내장 메모리, microSDXC (규격상 2 TB, 256 GB 공식 지원)

★거래방식★
- 연락처 : 010-8614-2346
(댓글, 쪽지는 확인 하기 힘들어요!! 문자나 전화 부탁드립니다 ^^)
- 전국 택배 가능 // 우체국 택배 당일 발송가능합니다!
(평일 오후 3시 이전 결제시 당일 발송 )
⭐
꼭!!! 전화 연락후 결제 부탁드립니다!!
⭐

★안심혜택★
-무료 배송
-100% 품질보증! 소독 및 세척 후 출고
⭐ 구매 전 확인해주세요
-본 제품은 안전결제로만 구매 가능합니다.
-구매시 안전결제 수수료 3.5% 추가됩니다.
⭐ 교환/환불
-수령일로부터 7일 이내 교환/환불 가능합니다.
(단순 변심의 경우 왕복 택배비 발생합니다)
-구매확정 이후에는 반품 불가합니다.
-고객 과실로 인한 불량과 자가 수리 후 수리비 청구는 불가합니다."
"광주 아이폰8플러스, 64G, 레드,광주광역시",300000,2022-07-08,"☆★☆중고나라 모바일 파트너 제휴사!!
믿고 구매하셔도 됩니다☆★☆

광주
에서 제일 중고폰 많고 친절한
중고폰 전문매장
^^
최신폰부터 저가폰까지 갤럭시, 아이폰, 엘지폰 전기종 보유
모두
테스트 거친
깨끗하고
문제없는 안심 중고폰
!!!

매장에 오셔서 직접 확인 후 구매도 가능합니다.
액정필름 부착과 기존폰 정보를 새폰으로 이동해드립니다
연락처, 사진, 문자. 카톡. 인증서, 앱 등 기존에 쓰던 그대로 옯겨드리니 편하게 바꾸러 오세요~~~

택배거래, 광주 직거래 모두 가능합니다
빠른 문의 전화번호 :
010-9893-2030

<<100%실제 판매제품 사진 입니다.>>

제품정보
*기기명 : 아이폰8플러스
*색상 : 레드
*용량 : 64기가
*통신사 : skt,kt,lgu+,선불폰,알뜰폰 호환가능
*가격 : 30만원
*구성품 : 휴대폰,케이스,보호필름

** 광주중고폰 국민모바일**
01098932030
*모든 중고폰은 검수와 테스트완료 된 제품입니다
*분실,도난,침수폰은 절대 취급하지 않습니다.
*SKT,KT,LGU+,알뜰폰,선불폰 개통 및 사용가능 (유심발급 가능)
*쓰던요금제 그대로 사용가능
*LTE요금제 가능,5G요금제가능
*선택약정25%할인,확정기변,결합할인 가능(기존할인 그대로 받을수 있음)
*기존폰의 정보,데이터 (연락처,문자,사진,카톡,어플,공인인증서 등) 이동해드립니다
*구입후 7일 이내 기능이상시 교환 및 환불 가능
(단순변심으로 인한 반품 및 교환 안됩니다)

거래방식
*직거래 : 광주광역시 광산구 운남동 (매장방문)
*택배가능 : 택배비 무료 (우체국택배로 당일 발송)
*퀵가능합니다

업체정보 및 연락처

주소 : 광주광역시 광산구 임방울대로 152 ,운남동 422-2번지
텃밭 식자재 마트 뒷편, 여수회포차 옆 중고폰매장!!
연락처 : 010-9893-2030

운영시간 : 오전 10시~ 저녁 7시까지 (월요일~토요일)
공휴일 영업합니다. (매주 일요일 휴무)"
갤럭시A50 A505 64기가!!무료배송!0704-17,90000,2022-07-08,"■제품정보

모든제품 기능검사 철저하게 진행하고있습니다.

최저가로 최상의 제품을 모시겠습니다.


*기기명: 갤럭시A50 A505 64기가

*제품번호; 0704-17

*색상: 오렌지

*최초개통일: 20년 4월4일

*최초통신사:KT
(SK/LG/KT 호환가능,알뜰폰.선불폰등 모두가능)

*제품상태: 뒷면기스하나,충전단자기스말곤ㄷㄴ 전체적으로 기스,찍힘없이 매우 깨끗합니다.

*액정 깨끗합니다.

*잔상은 있으니 사진 참고해주세요

*구성품:휴대폰,젤리케이스,액정필름,무료배송
(재고소진시 단품발송)

■제품설명

*유심 꽃으면 바로 사용가능

*25프로 선택약정 가능

*알뜰폰,선불폰 가능

*사설수리폰,침수폰은 취급하지않습니다.

*구입후 7일이내 기능이상시 교환,환불가능합니다.
(단순변심,고객과실제외)

■거래방식

*택배 또는 직거래(경기도 광주 매장 방문->율동공원 5분거리)

*택배이용시 택배비 무료

*오후 4시까지 결제시 당일발송

*주소지:경기도 광주시 오포읍 능평로 47 호박마켓

*연락처:010-5044-6200

*카카오톡 1:1문의
http://pf.kakao.com/_yIlxnb
#경기광주중고폰 #중고폰 #휴대폰 #공기계 #자급제 #갤럭시 #갤럭시노트 #보급폰 #저가폰 #태전동 #곤지암 #효도폰 #오포 #경광주역 #경안동
#능평리 #신현리 #초월 #탄벌동 #경기광주직거래 #오포직거래"
"갤럭시 폴더2 (G160) 블랙, 공기계 판매해요 [5.5만원]",55000,2022-07-08,"제품정보
* 기기명 : 갤럭시 폴더2 (G160), 16기가
* 색상 : 블랙
* 최초 통신사 : KT (통신 3사 및 알뜰폰 전부 사용 가능)
* 최초 개통일 : 2017. 9. 15
* 제품상태 : A-급 (외관)
* 가격 : 5만5000원
* 구성품 : 기기단품, 필름

제품설명
* 외관 : 흰지 쪽 찍힘 있고 뒷판 생활기스 있으나 전체적으로 깨끗합니다
* 액정 : 기스 없이 깨끗하고 잔상 (번인현상) 없습니다

@ 제품 이상 시 1주일 이내에 교환, 환불 가능 (구매 후, 수령 후)
@ 기본 검수 완료
@ 도난, 분실폰 취급 안함

거래방식
* 직거래 : 왕십리역 5번 출구 근처 (도보 1분 거리) 입니다
* 택배거래 : 오후 5시까지는 당일 발송 가능하고 대부분의 경우 다음날 도착합니다 (로젠택배)
* 택배비 : 구매자 부담입니다 (3천원 추가시 선불 발송 가능)
* 안전거래 : 결제 하시기 전에 꼭 문자나 전화 부탁드립니다

연락처
* 010 9233 4885 (댓글 확인은 어려우니 문자나 전화 부탁드립니다)"
갤럭시 A52S 블랙 초깨끗무잔상무기스 33만원 판매합니다,329000,2022-07-08,"갤럭시 A52S 블랙 초깨끗무잔상무기스 33만원 판매합니다

-기기명 : 갤럭시 A52S (A528)
-색상 : 블랙
-최초 개통 통신사 : LG / 21년 9월 4일
( 유심변경하시면 통신사 상관없이 사용가능합니다 )
-용량 : 128GB
-제품상태 : 외관 거의새것, 기능 정상 작동
-가격 : 33만원
-구성품 : 투명케이스 강화필름 일반충전기 별도 1만원판매합니다

★ 설명 ★
카메라/터치/통화/배터리/GPS/와이파이/블루투스등 모든기능 문제 없이 정상 작동합니다
통신사 상관없이 기존 유심 그대로 요금제 그대로 사용가능합니다
외관 사진상태 그대로 정말 깨끗하고 깔끔합니다
화면에 잔상도 없고 기스도 없이 조아요
배터리 상태 좋고 보증기간도 23년 9월까지라 넉넉해서 좋아요! 보시고연락주세요

★ 거래방식 ★
직거래 신대방사무실(구로디지털역)이나 신림매장
택배거래 오후 5시이전 당일 출고 가능합니다!
퀵 / 화물 착불진행 가능합니다

★ 업체정보 ★
- 중고나라 모바일 파트너 제휴사 -
연락처 : 0 1 0 * 8 2 0 0 * 8 3 3 7
(궁금하신점, 문의사항은 언제든 문자 전화 상담 가능합니다:D)
-채팅 / 댓글은 잘 못봐서 늦을수 있어요 ㅜ"
"[판매] LG Q51 (큐51,Q510) 블랙 팝니다. 5.5만원",55000,2022-07-08,"1. 제품정보
-기기명 : LG Q51 (큐51,Q510)
-색상 : 블랙
-통신사 : 통신사3사,알뜰폰,선불폰 모두 사용가능합니다
-가격 : 55,000원
-구성품 : 충전기,필름

2. 제품설명
기능이나 성능에 문제없고 외관상태도 전체적으로 깨끗한 상태 좋은 공기계입니다.
액정상태도 깨끗하고 사설수리나 침수이력 없습니다.
외관 전체 상태는 첨부해놓은 사진으로 확인 가능합니다.
사용하시던 심카드만 옮겨끼면 요금제 변경이나 약정없이 바로 사용가능합니다.
통신사 3사, 알뜰폰 모두 바로 사용가능합니다.

3. 거래방식
직거래는 서울 한양대, 왕십리역쪽에서 가능하고 택배거래도 가능합니다
안전거래 하실분은 문의 먼저주세요. 택배비는 구매자 부담입니다.

4. 연락처
0 1 0 - 8 9 0 2 - 2 1 1 8
댓글,쪽지 확인 잘 못합니다. 문자나 전화주세요."
갤럭시A90 A908 128기가 무잔상폰!!0705-3,160000,2022-07-08,"■제품정보

모든제품 기능검사 철저하게 진행하고있습니다.

최저가로 최상의 제품을 모시겠습니다.


*기기명: 갤럭시A90 A908 128기가

*제품번호; 0705-3

*색상:화이트

*최초개통일: 20년 1월18일

*최초통신사: KT
(SK/LG/KT 호환가능,알뜰폰.선불폰등 모두가능)

*제품상태: 테두리 기스말고는 전체적으로 기스,찍힘없이 매우 깨끗합니다.

*액정 깨끗합니다.

*잔상은 없습니다.

*구성품:휴대폰,투명케이스,액정필름,무료배송
(재고소진시 단품발송)

■제품설명

*유심 꽃으면 바로 사용가능

*25프로 선택약정 가능

*알뜰폰,선불폰 가능

*사설수리폰,침수폰은 취급하지않습니다.

*구입후 7일이내 기능이상시 교환,환불가능합니다.
(단순변심,고객과실제외)

■거래방식

*택배 또는 직거래(경기도 광주 매장 방문->율동공원 5분거리)

*택배이용시 택배비 무료

*오후 4시까지 결제시 당일발송

*주소지:경기도 광주시 오포읍 능평로 47 호박마켓

*연락처:010-5044-6200

*카카오톡 1:1문의
http://pf.kakao.com/_yIlxnb
#경기광주중고폰 #중고폰 #휴대폰 #공기계 #자급제 #갤럭시 #갤럭시노트 #보급폰 #저가폰 #태전동 #곤지암 #효도폰 #오포 #경광주역 #경안동
#능평리 #신현리 #초월 #탄벌동 #경기광주직거래 #오포직거래"
(197838)갤럭시워치 42mm 블랙 정상해지 6만원,2000,2022-07-08,"▶중고나라 모바일파트너 제휴사 매장◀
▶01081918714 검색!!◀
숫자6자리 제품번호로 문의해주시면 빠른응대가능합니다.
100% 실사진입니다
제품번호 문의: 197838
-기기명: 갤럭시워치 42mm lte 블랙
-최초 통신사: kt
-제품상태: 상태꺠끗
-가격: 6만원,기기단품
라바충전패드 이벤트중입니다
랜덤발송이며 이벤트참여 말씀필수!!
2.제품설명
- 분실도난 및 기능작동 확인 및 검수완료제품입니다.
- 정상해지. 25%요금 할인 가능 단말기. 통신사 3사사용가능
알뜰폰 사용가능
3.거래방식
예약불가 * 선입금순으로 판매되는점 양해부탁드립니다 *
입금전 까지는으로 중복으로 구매문의가들어오는점 때문에 예약불가능하며 선입금순으로
배송 및 판매 됩니다.
매장직거래 or 택배 선입금 ( 구매금액 + 우체국택배비 4000원 )
매장주소:　경기도 평택시 평택로 30 , 1층 중고나라 현 사자폰판다폰
채팅 확인 안합니다
모든제품은 사진확대하여 꼼꼼히 확인 부탁드립니다.
전국택배거래 가능 (뽁뽁이안정포장배송)
평택 안성 송탄 오산 안중 등 가까우시면 매장방문하여 직거래 가능합니다
택배는 4시입금까지 당일배송가능합니다 문의가능 (우체국택배)
- 금요일 발송한 택배는 다음날 토요일이여도 받아보실 수 있습니다.
(주말택배접수x)
일요일은 매장휴무입니다
일요일 - 제품문의 및 택배예약거래만 가능합니다.
더 많은 제품을 보고싶으시면 “01081918714” 검색!!"
갤럭시 S9 12만원~ 하자없는제품 무조건싸게팝니다,120000,2022-07-08,"도난 분실 핸드폰은 절대 판매 하지 않습니다
25% 선택 약정 및 확정 기변 가능한 기기만 판매 합니다


제품정보
제품명 - 갤럭시 S9
색상 - 버건디 골드 블루 블랙 퍼플
최초 개통일 - 20XX.XX.XX
금액 : 12만원~


제품설명
25% 선택 약정 가능 하며 확정 기변 모두 가능 합니다 ^^
와이파이 블루 투스 터치 카메라 모든 기능 이상 없는 제품으로 판매 하고 있습니다
혹시나 구매 이후 기능 결함 발생시 일주일 이내 교환 해드리니 걱정 하지 마세요
좋은 제품 싸게 판매 하고 있습니다 한두대 보유중이 아니고 대량.소량 판매 중이니
대량으로 필요하신분은 연락 주세요

거래방법
직거래 : 서울시 강서구 화곡동 343 - 6 301호
택배거래 : 5시 이전 입금시 당일 발송 해드립니다 (로젠택배)
퀵거래 : 상세 주소 알려 주시면 금액 확인후에 발송해드립니다

010-5451-0456 / 010-2248-0456
으로 연락 주시면 친절하게 답변해드리겠습니다

모든 전 기종 대량 보유중이니 연락 주세요

갤럭시 S9"
갤럭시 J6 32GB 박스훼손 단순개봉상품 (미개통),80000,2022-07-08,"문의: 010-8614-2346
모든 기능 정상작동하며, 3사 통신사 및 알뜰유심 모두 사용 가능합니다.
LTE요금제 사용중이라면 그대로 쓸 수 있습니다.

★제품정보★
-기기명 : 삼성전자 갤럭시 Galaxy J6
(SM-J600N)
-제품상태 : 단순개봉 박스훼손 (기본 충전기, 이어폰 동봉)
( 개통이력 없으며 , 박스만 훼손된 단순개봉 기기입니다)
-색상 : 블랙, 퍼플 , 골드
-용량 : 32GB
-출시일 : 2018년 7월
-통신사 : U+
-화면 5.6인치
-카메라 전면 800만 후면 1300만 / 지문인식, 얼굴인식
-2 GB RAM, 32 GB 규격 내장 메모리, microSDXC (규격상 2 TB, 256 GB 공식 지원)

★거래방식★
- 연락처 : 010-8614-2346
(댓글, 쪽지는 확인 하기 힘들어요!! 문자나 전화 부탁드립니다 ^^)
- 전국 택배 가능 // 우체국 택배 당일 발송가능합니다!
(평일 오후 3시 이전 결제시 당일 발송 )
⭐
꼭!!! 전화 연락후 결제 부탁드립니다!!
⭐

★안심혜택★
-무료 배송
-100% 품질보증! 소독 및 세척 후 출고
⭐ 구매 전 확인해주세요
-본 제품은 안전결제로만 구매 가능합니다.
-구매시 안전결제 수수료 3.5% 추가됩니다.
⭐ 교환/환불
-수령일로부터 7일 이내 교환/환불 가능합니다.
(단순 변심의 경우 왕복 택배비 발생합니다)
-구매확정 이후에는 반품 불가합니다.
-고객 과실로 인한 불량과 자가 수리 후 수리비 청구는 불가합니다."
갤럭시 A90 5G 저렴하게 판매합니다.(대량보유중),120000,2022-07-08,"정보


기기명:갤럭시 A90 5G


색상:사진참고


최초 개통 통신사:  LG (SK.KT,선불,알뜰 호환 가능)


최초개통일:20XX~



가격:120,000~




구성품:

(충전기 필름 케이스 유심핀 젠더 추가 만원)

제품설명

제품상태: 액정 깨진곳 없고 기능정상 모든 등급 보유중
유심만 꼽아 바로 사용가능합니다.
그위에 단계 등급도 보유하고잇습니다 문의주세요


연락처

010 9564 2632 문자 OR 전화 주세요.

(쪽지는 바로바로 확인이 어려워 위번호로 문자 전화 주세요)


갤럭시 A90 5G"
